"coluna","codigo","descricao"
"PA_PROC_ID","0304020036","HORMONIOTERAPIA DO ADENOCARCINOMA DE ENDOMETRIO AVANCADO"
"PA_PROC_ID","0304020044","QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTOMAGO AVANCADO"
"PA_PROC_ID","0304020052","QUIMIOTERAPIA DO ADENOCARCINOMA DE PANCREAS AVANCADO"
"PA_PROC_ID","0304020060","HORMONIOTERAPIA DO ADENOCARCINOMA DE PROSTATA AVANCADO - 2Â¦ LINHA"
"PA_PROC_ID","0304020079","HORMONIOTERAPIA DO ADENOCARCINOMA DE PROSTATA AVANCADO - 1Â¦ LINHA"
"PA_PROC_ID","0304020087","QUIMIOTERAPIA DO ADENOCARCINOMA DE PROSTATA RESISTENTE A HORMONIOTERAPIA"
"PA_PROC_ID","0304020095","QUIMIOTERAPIA DO CARCINOMA DE RETO AVANCADO -1Â¦ LINHA"
"PA_PROC_ID","0304020109","QUIMIOTERAPIA DO CARCINOMA DE RETO AVANCADO - 2Â¦ LINHA"
"PA_PROC_ID","0304020117","QUIMIOTERAPIA DO APUDOMA/TUMOR NEUROENDOCRINO AVANCADO"
"PA_PROC_ID","0304020125","QUIMIOTERAPIA DO CARCINOMA DE ADRENAL AVANCADO"
"PA_PROC_ID","0304020133","QUIMIOTERAPIA DO CARCINOMA DE MAMA AVANCADO -1Â¦ LINHA"
"PA_PROC_ID","0304020141","QUIMIOTERAPIA DO CARCINOMA DE MAMA AVANCADO - 2Â¦ LINHA"
"PA_PROC_ID","0304020150","QUIMIOTERAPIA DO CARCINOMA DE NASOFARINGE AVANCADO"
"PA_PROC_ID","0304020168","QUIMIOTERAPIA DO CARCINOMA DE RIM AVANCADO"
"PA_PROC_ID","0304020176","QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE / ADENOCARCINOMA DE ESOFAGO AVANCADO"
"PA_PROC_ID","0304020184","QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE / ADENOCARCINOMA DO COLO OU DO CORPO UTERINO AVANCADO"
"PA_PROC_ID","0304020192","QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE CANAL ANAL/ MARGEM ANAL AVANCADO"
"PA_PROC_ID","0304020206","QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE CABECA E PESCOCO AVANCADO"
"PA_PROC_ID","0304020214","QUIMIOTERAPIA DO CARCINOMA PULMONAR DE CELULAS NAO PEQUENAS AVANCADO"
"PA_PROC_ID","0304020222","QUIMIOTERAPIA DO CARCINOMA PULMONAR INDIFERENCIADO DE CELULAS PEQUENAS AVANCADO"
"PA_PROC_ID","0304020230","QUIMIOTERAPIA DO MELANOMA MALIGNO AVANCADO"
"PA_PROC_ID","0304020249","QUIMIOTERAPIA DE METASTASE DE ADENOCARCINOMA DE ORIGEM DESCONHECIDA"
"PA_PROC_ID","0304020257","QUIMIOTERAPIA DE METASTASE DE CARCINOMA EPIDERMOIDE/CARCINOMA NEUROENDOCRINO DE ORIGEM DESCONHECIDA"
"PA_PROC_ID","0304020265","QUIMIOTERAPIA DE METASTASE DE NEOPLASIA MALIGNA INDIFERENCIADA DE ORIGEM DESCONHECIDA"
"PA_PROC_ID","0304020273","QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVARIO OU DE TUBA UTERINA AVANCADA -1Â¦ LINHA."
"PA_PROC_ID","0304020281","QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVARIO OU DE TUBA UTERINA AVANCADA - 2Â¦ LINHA)"
"PA_PROC_ID","0304020290","QUIMIOTERAPIA DE SARCOMA DE PARTES MOLES AVANCADO"
"PA_PROC_ID","0304020303","QUIMIOTERAPIA DE SARCOMA OSSEO AVANCADO"
"PA_PROC_ID","0304020311","QUIMIOTERAPIA DO TUMOR DO ESTROMA GASTROINTESTINAL AVANCADO"
"PA_PROC_ID","0304020320","QUIMIOTERAPIA DE TUMOR DO SISTEMA NERVOSO CENTRAL AVANCADO"
"PA_PROC_ID","0304020338","HORMONIOTERAPIA DO CARCINOMA DE MAMA AVANCADO - 2Â¦ LINHA"
"PA_PROC_ID","0304020346","HORMONIOTERAPIA DO CARCINOMA DE MAMA AVANCADO- 1Â¦ LINHA"
"PA_PROC_ID","0304020354","HORMONIOTERAPIA DE CANCER DE MAMA RECEPTOR POSITIVO (2Â¦ LINHA)"
"PA_PROC_ID","0304020362","QUIMIOTERAPIA DO CARCINOMA DE TIREOIDE AVANCADO"
"PA_PROC_ID","0304020370","QUIMIOTERAPIA DO CARCINOMA DE PENIS AVANCADO"
"PA_PROC_ID","0304020389","QUIMIOTERAPIA DE CARCINOMA DO FIGADO OU DO TRATO BILIAR AVANCADO"
"PA_PROC_ID","0304020397","QUIMIOTERAPIA DE NEOPLASIA MALIGNA DO TIMO AVANCADA"
"PA_PROC_ID","0304020400","QUIMIOTERAPIA DE CARCINOMA UROTELIAL AVANCADO"
"PA_PROC_ID","0304020419","POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO ? 1Â¦ LINHA"
"PA_PROC_ID","0304020427","MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO ? 1Â¦ LINHA"
"PA_PROC_ID","0304020435","POLIQUIMIOTERAPIA COM DUPLO ANTI HER-2 DO CARCINOMA DE MAMA HER-2 POSITIVO 1Â¦ LINHA"
"PA_PROC_ID","0304020443","QUIMIOTERAPIA COM DUPLO ANTI-HER-2 DO CARCINOMA DE MAMA HER-2 POSITIVO ? 1Â¦ LINHA"
"PA_PROC_ID","0304030015","QUIMIOTERAPIA DE DOENCA LINFOPROLIFERATIVA RARA -1Â¦ LINHA."
"PA_PROC_ID","0304030023","QUIMIOTERAPIA DE DOENCA LINFOPROLIFERATIVA RARA - 2Â¦ LINHA"
"PA_PROC_ID","0304030031","QUIMIOTERAPIA DE DOENCA MIELOPROLIFERATIVA RARA - 1Â¦ LINHA"
"PA_PROC_ID","0304030040","QUIMIOTERAPIA DE DOENCA MIELOPROLIFERATIVA RARA - 2Â¦ LINHA."
"PA_PROC_ID","0304030058","QUIMIOTERAPIA DE LEUCEMIA LINFOCITICA CRONICA - 1Â¦ LINHA."
"PA_PROC_ID","0304030066","QUIMIOTERAPIA DE LEUCEMIA LINFOCITICA CRONICA - 2Â¦ LINHA."
"PA_PROC_ID","0304030074","QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA QUALQUER FASE - CONTROLE SANGUINEO"
"PA_PROC_ID","0304030082","QUIMIOTERAPIA DA LEUCEMIA MIELOIDE CRONICA EM FASE BLASTICA - MARCADOR POSITIVO - 2Â¦ LINHA."
"PA_PROC_ID","0304030090","QUIMIOTERAPIA DA LEUCEMIA MIELOIDE CRONICA EM FASE BLASTICA - MARCADOR POSITIVO - SEM FASE CRONICA"
"PA_PROC_ID","0304030104","QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA EM FASE BLASTICA - MARCADOR POSITIVO-3Â¦ LINHA"
"PA_PROC_ID","0304030112","QUIMIOTERAPIA DA LEUCEMIA MIELOIDE CRONICA EM FASE CRONICA - MARCADOR POSITIVO - 1Â¦ LINHA."
"PA_PROC_ID","0304030120","QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA EM FASE CRONICA - MARCADOR POSITIVO - 3Â¦ LINHA"
"PA_PROC_ID","0304030139","QUMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA EM FASE DE TRANSFORMACAO - MARCADOR POSITIVO - 3Â¦ LINH"
"PA_PROC_ID","0304030147","QUIMIOTERAPIA DA LEUCEMIA MIELOIDE CRONICA EM FASE DE TRANSFORMACAO - MARCADOR POSITIVO - 2Â¦LINH"
"PA_PROC_ID","0304030155","QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA EM FASE DE TRANSFORMACAO - MARCADOR POSITIVO - SEM FAS"
"PA_PROC_ID","0304030163","QUIMIOTERAPIA DE LINFOMA NAO HODGKIN DE BAIXO GRAU DE MALIGNIDADE (1Â¦ LINHA)"
"PA_PROC_ID","0304030171","QUIMIOTERAPIA DE LINFOMA NAO HODGKIN DE BAIXO GRAU DE MALIGNIDADE - 2Â¦LINHA"
"PA_PROC_ID","0304030180","QUIMIOTERAPIA DE NEOPLASIA DE CELULAS PLASMATICAS - 1Â¦ LINHA."
"PA_PROC_ID","0304030198","QUIMIOTERAPIA DE NEOPLASIA DE CELULAS PLASMATICAS - 2Â¦ LINHA."
"PA_PROC_ID","0304030201","QUIMIOTERAPIA DA TRICOLEUCEMIA - 2Â¦ LINHA"
"PA_PROC_ID","0304030210","QUIMIOTERAPIA DE TRICOLEUCEMIA - 1Â¦LINHA."
"PA_PROC_ID","0304030228","QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA EM FASE CRONICA - MARCADOR POSITIVO - 2Â¦ LINHA"
"PA_PROC_ID","0304030236","QUIMIOTERAPIA DE LINFOMA FOLICULAR- 1Â¦ LINHA"
"PA_PROC_ID","0304030244","QUIMIOTERAPIA DE LINFOMA FOLICULAR - 2Â¦ LINHA"
"PA_PROC_ID","0304030252","QUIMIOTERAPIA DE MIELOMA MULTIPLO ? 1Â¦ LINHA"
"PA_PROC_ID","0304030260","QUIMIOTERAPIA DE MIELOMA MULTIPLO ? 2Â¦ LINHA"
"PA_PROC_ID","0304040010","QUIMIOTERAPIA DO ADENOCARCINOMA DE RETO (PREVIA)"
"PA_PROC_ID","0304040029","QUIMIOTERAPIA DO CARCINOMA DE MAMA (PREVIA)"
"PA_PROC_ID","0304040037","QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO III - 2 Â¦ LINHA"
"PA_PROC_ID","0304040045","QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE / ADENOCARCINOMA DO COLO UTERINO"
"PA_PROC_ID","0304040053","QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE RETO/ CANAL ANAL/ MARGEM ANAL"
"PA_PROC_ID","0304040061","QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE SEIO PARA-NASAL/ LARINGE / HIPOFARINGE/ OROFARINGE /CAVIDA"
"PA_PROC_ID","0304040070","QUIMIOTERAPIA DO CARCINOMA DE BEXIGA"
"PA_PROC_ID","0304040088","QUIMIOTERAPIA DO CARCINOMA DE NASOFARINGE"
"PA_PROC_ID","0304040096","QUIMIOTERAPIA DO CARCINOMA PULMONAR DE CELULAS NAO PEQUENAS (PREVIA)"
"PA_PROC_ID","0304040100","QUIMIOTERAPIA DO CARCINOMA PULMONAR INDIFERENCIADO DE CELULAS PEQUENAS (PREVIA)"
"PA_PROC_ID","0304040118","QUIMIOTERAPIA DE CARCINOMA EPIDERMOIDE / ADENOCARCINOMA DE ESOFAGO"
"PA_PROC_ID","0304040126","QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE VULVA"
"PA_PROC_ID","0304040134","QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVARIO OU DA TUBA UTERINA - 2Â¦ LINHA"
"PA_PROC_ID","0304040142","QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVARIO OU DA TUBA UTERINA - 1Â¦ LINHA"
"PA_PROC_ID","0304040150","QUIMIOTERAPIA DE OSTEOSSARCOMA - 2Â¦ LINHA."
"PA_PROC_ID","0304040169","QUIMIOTERAPIA DE SARCOMA OSSEO / OSTEOSSARCOMA - 1Â¦ LINHA"
"PA_PROC_ID","0304040177","QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTOMAGO (PRE-OPERATORIA)"
"PA_PROC_ID","0304040185","POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO III (PREVIA)"
"PA_PROC_ID","0304040193","HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO III (PREVIA)"
"PA_PROC_ID","0304040207","HORMONIOTERAPIA PREVIA A RADIOTERAPIA EXTERNA DO ADENOCARCINOMA DE PROSTATA"
"PA_PROC_ID","0304050016","QUIMIOTERAPIA INTRA-VESICAL"
"PA_PROC_ID","0304050024","QUIMIOTERAPIA DE ADENOCARCINOMA DE COLON"
"PA_PROC_ID","0304050032","QUIMIOTERAPIA DO ADENOCARCINOMA DE RETO (ADJUVANTE)"
"PA_PROC_ID","0304050040","HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO I"
"PA_PROC_ID","0304050059","TRATAMENTO DE CANCER DE MAMA C/ COMPROMETIMENTO DE 4 OU MAIS LINFONODOS POR QUIMIOTERAPIA - EM PACIE"
"PA_PROC_ID","0304050067","QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO III"
"PA_PROC_ID","0304050075","QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO II"
"PA_PROC_ID","0304050083","TRATAMENTO DE CANCER DE MAMA RECEPTOR POSITIVO C/ COMPROMETIMENTO DE 4 OU MAIS LINFONODOS POR HORMON"
"PA_PROC_ID","0304050091","TRATAMENTO DE CANCER DE MAMA RECEPTOR POSITIVO C/ COMPROMETIMENTO DE ATE 3 LINFONODOS POR QUIMIOTERA"
"PA_PROC_ID","0304050105","TRATAMENTO DE CANCER DE MAMA RECEPTOR POSITIVO POR HORMONIOTERAPIA (ESTADIO II CLINICO / PATOLOGICO)"
"PA_PROC_ID","0304050113","HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO III"
"PA_PROC_ID","0304050121","HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO II"
"PA_PROC_ID","0304050130","QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO I"
"PA_PROC_ID","0304050148","QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO II CLINICO / PATOLOGICO COM LINFONODOS AXILARES POSI"
"PA_PROC_ID","0304050156","TRATAMENTO DE CARCINOMA DE NASOFARINGE S/ METASTASE A DISTANCIA (ESTADIOS III E IV )"
"PA_PROC_ID","0304050164","QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE CABECA E PESCOCO"
"PA_PROC_ID","0304050172","QUIMIOTERAPIA DO CARCINOMA PULMONAR DE CELULAS NAO PEQUENAS (ADJUVANTE)"
"PA_PROC_ID","0304050180","QUIMIOTERAPIA DE CARCINOMA PULMONAR INDIFERENCIADO DE CELULAS PEQUENAS (ADJUVANTE)"
"PA_PROC_ID","0304050199","TRATAMENTO DE NEOPLASIA DE CELULAS GERMINATIVAS DE OVARIO"
"PA_PROC_ID","0304050202","QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVARIO OU DA TUBA UTERINA"
"PA_PROC_ID","0304050210","QUIMIOTERAPIA DO OSTEOSSARCOMA"
"PA_PROC_ID","0304050229","QUIMIOTERAPIA DE SARCOMA DE PARTES MOLES DE EXTREMIDADE"
"PA_PROC_ID","0304050237","TRATAMENTO DE SARCOMA OSSEO"
"PA_PROC_ID","0304050245","TRATAMENTO DO CANCER DE MAMA RECEPTOR POSITIVO S/ COMPROMETIMENTO DE LINFONODOS AXILARES POR QUIMIOT"
"PA_PROC_ID","0304050253","QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTOMAGO (POS OPERATORIA)"
"PA_PROC_ID","0304050261","POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO I (ADJUVANTE)"
"PA_PROC_ID","0304050270","POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO II (ADJUVANTE)"
"PA_PROC_ID","0304050288","POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO III (ADJUVANTE)"
"PA_PROC_ID","0304050296","MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO I (ADJUVANTE)"
"PA_PROC_ID","0304050300","MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO II (ADJUVANTE)"
"PA_PROC_ID","0304050318","MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO III (ADJUVANTE)"
"PA_PROC_ID","0304050326","QUIMIOTERAPIA DE MELANOMA MALIGNO"
"PA_PROC_ID","0304050334","QUIMIOTERAPIA DE TUMOR DO ESTROMA GASTRO INTESTINAL"
"PA_PROC_ID","0304050342","HORMONIOTERAPIA ADJUVANTE A RADIOTERAPIA EXTERNA DO ADENOCARCINOMA DE PROSTATA"
"PA_PROC_ID","0304060011","QUIMIOTERAPIA DA DOENCA DE HODGKIN - 1Â¦ LINHA"
"PA_PROC_ID","0304060020","TRATAMENTO DE DOENCA DE HODGKIN (ESTADIOS III E IV -1A LINHA)"
"PA_PROC_ID","0304060038","QUIMIOTERAPIA DA DOENCA DE HODGKIN - 2Â¦ LINHA"
"PA_PROC_ID","0304060046","QUIMIOTERAPIA DA DOENCA DE HODGKIN - 3Â¦ LINHA"
"PA_PROC_ID","0304060054","QUIMIOTERAPIA DA LEUCEMIA PRO-MIELOCITICA AGUDA - 1Â¦ FASE"
"PA_PROC_ID","0304060062","QUIMIOTERAPIA DA LEUCEMIA PRO-MIELOCITICA AGUDA - FASES SUBSEQUENTES"
"PA_PROC_ID","0304060070","QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA / LINFOMA DE BURKITT - 1Â¦ LINHA"
"PA_PROC_ID","0304060089","QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA/LINFOMA LINFOBLASTICO/ LINFOMA DE BURKITT - 2Â¦ LINH"
"PA_PROC_ID","0304060097","QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA/ LINFOMA LINFOBLASTICO/ LINFOMA DE BURKITT 3Â¦ LINHA"
"PA_PROC_ID","0304060100","QUIMIOTERAPIA DE LEUCEMIA AGUDA/MIELODISPLASIA/ LINFOMA LINFOBLASTICO/ LINFOMA DE BURKITT - 4Â¦ LINH"
"PA_PROC_ID","0304060119","QUIMIOTERAPIA DE LINFOMA NAO HODGKIN GRAU INTERMEDIARIO OU ALTO - 2Â¦ LINHA"
"PA_PROC_ID","0304060127","QUIMIOTERAPIA DE LINFOMA NAO HODGKIN GRAU INTERMEDIARIO OU ALTO - 3Â¦ LINHA"
"PA_PROC_ID","0304060135","QUIMIOTERAPIA DE LINFOMA NAO HODGKIN DE GRAU DE MALIGNIDADE INTERMEDIARIO OU ALTO - 1Â¦ LINHA"
"PA_PROC_ID","0304060143","TRATAMENTO DE LINFOPATIA ANGIO-IMUNOBLASTICA IMUNOPROLIFERATIVA ANGIOC / HISTIOCITOSE MALIGNA"
"PA_PROC_ID","0304060151","QUIMIOTERAPIA DE TUMOR GERMINATIVO EXTRA-GONADAL"
"PA_PROC_ID","0304060160","QUIMIOTERAPIA DE TUMOR GERMINATIVO DE OVARIO"
"PA_PROC_ID","0304060178","QUIMIOTERAPIA DE NEOPLASIA TROFOBLASTICA GESTACIONAL - BAIXO RISCO"
"PA_PROC_ID","0304060186","QUIMIOTERAPIA DE NEOPLASIA TROFOBLASTICA GESTACIONAL - CORIOCARCINOMA DE BAIXO RISCO PERSISTENTE / A"
"PA_PROC_ID","0304060194","QUIMIOTERAPIA DE NEOPLASIA TROFOBLASTICA GESTACIONAL - CORIOMA / MOLA HIDATIFORME - PERSISTENTE / IN"
"PA_PROC_ID","0304060208","QUIMIOTERAPIA DE TUMOR GERMINATIVO DE TESTICULO - 1Â¦ LINHA"
"PA_PROC_ID","0304060216","QUIMIOTERAPIA DE TUMOR GERMINATIVO DE TESTICULO - 2Â¦ LINHA"
"PA_PROC_ID","0304060224","QUIMIOTERAPIA DE LINFOMA DIFUSO DE GRANDES CELULAS B ? 1Â¦ LINHA"
"PA_PROC_ID","0304060232","QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLASTICA AGUDA, LINFOMA LINFOBLASTICO, LEUCEMIA MIELOIDE AG"
"PA_PROC_ID","0304060240","QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLASTICA AGUDA , LINFOMA LINFOBLASTICO, LEUCEMIA MIELOIDE A"
"PA_PROC_ID","0304070017","QUIMIOTERAPIA DE CANCER NA INFANCIA E ADOLESCENCIA - 1Â¦ LINHA"
"PA_PROC_ID","0304070025","QUIMIOTERAPIA DE CANCER NA INFANCIA E ADOLESCENCIA - 2Â¦ LINHA"
"PA_PROC_ID","0304070033","QUIMIOTERAPIA DE CANCER NA INFANCIA E ADOLESCENCIA - 4Â¦ LINHA"
"PA_PROC_ID","0304070041","QUIMIOTERAPIA DE CANCER NA INFANCIA E ADOLESCENCIA - 3Â¦ LINHA"
"PA_PROC_ID","0304070050","QUIMIOTERAPIA DE ALTA DOSE DE OSTEOSSARCOMA NA INFANCIA E ADOLESCENCIA"
"PA_PROC_ID","0304070068","QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLASTICA AGUDA , LINFOMA LINFOBLASTICO, LEUCEMIA MIELOIDE A"
"PA_PROC_ID","0304070076",".QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLASTICA AGUDA, LEUCEMIA MIELOIDE AGUDA E LEUCEMIA PROMIELO"
"PA_PROC_ID","0304070084","IMUNOTERAPIA EM CRIANCA OU ADOLESCENTE COM LEUCEMIA LINFOBLASTICA AGUDA (LLA) B"
"PA_PROC_ID","0304070092","CUIDADOS COM O MATERIAL DE SUPORTE PARA INFUSAO DE IMUNOTERAPIA COM MOLECULA BISESPECIFICA ATIVADO"
"PA_PROC_ID","0304080012","FATOR ESTIMULANTE DO CRESCIMENTO DE COLONIAS DE GRANULOCITOS / MACROFAGOS"
"PA_PROC_ID","0304080020","INTERNACAO P/ QUIMIOTERAPIA DE ADMINISTRACAO CONTINUA"
"PA_PROC_ID","0304080039","INTERNACAO P/ QUIMIOTERAPIA DE LEUCEMIAS AGUDAS / CRONICAS AGUDIZADAS"
"PA_PROC_ID","0304080047","QUIMIOTERAPIA INTRA-ARTERIAL"
"PA_PROC_ID","0304080055","QUIMIOTERAPIA INTRA-TECAL"
"PA_PROC_ID","0304080063","QUIMIOTERAPIA INTRACAVITARIA"
"PA_PROC_ID","0304080071","INIBIDOR DA OSTEOLISE"
"PA_PROC_ID","0304080080","IMUNOTERAPIA COM MOLECULA BISPECIIFICA ATIVADORA DE CELULAS T PARA LEUCEMIA LINFOBLASTICA AGUDA ("
"PA_PROC_ID","0304090018","IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREOIDE (150 MCI)"
"PA_PROC_ID","0304090026","IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREOIDE (100 MCI)"
"PA_PROC_ID","0304090034","IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREOIDE (200 MCI)"
"PA_PROC_ID","0304090042","IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREOIDE (250 MCI)"
"PA_PROC_ID","0304090050","IODOTERAPIA DE CARCINOMA DIFERENCIADO DE TIREOIDE( 30mCi)"
"PA_PROC_ID","0304090069","IODOTERAPIA DE CARCINOMA DIFERENCIADO DE TIREOIDE( 50mCi)"
"PA_PROC_ID","0304100013","TRATAMENTO DE INTERCORRENCIAS CLINICAS DE PACIENTE ONCOLOGICO"
"PA_PROC_ID","0304100021","TRATAMENTO CLINICO DE PACIENTE ONCOLOGICO"
"PA_PROC_ID","0305010018","DIALISE PERITONEAL INTERMITENTE DPI (1 SESSAO POR SEMANA -EXCEPCIONALIDADE)"
"PA_PROC_ID","0305010026","DIALISE PERITONEAL INTERMITENTE DPI (MAXIMO 2 SESSOES POR SEMANA)"
"PA_PROC_ID","0305010034","DIALISE PERITONEAL P/ PACIENTES RENAIS AGUDOS"
"PA_PROC_ID","0305010042","HEMODIALISE CONTINUA"
"PA_PROC_ID","0305010050","HEMODIALISE I (MAXIMO 1 SESSAO POR SEMANA - EXCEPCIONALIDADE)"
"PA_PROC_ID","0305010069","HEMODIALISE I (MAXIMO 3 SESSOES POR SEMANA)"
"PA_PROC_ID","0305010077","HEMODIALISE I EM PORTADOR DE HIV (EXCEPCIONALIDADE - MAXIMO 1 SESSAO POR SEMANA)"
"PA_PROC_ID","0305010085","HEMODIALISE I EM PORTADOR DE HIV (MAXIMO 3 SESSOES POR SEMANA)"
"PA_PROC_ID","0305010093","HEMODIALISE (MAXIMO 1 SESSAO POR SEMANA - EXCEPCIONALIDADE)"
"PA_PROC_ID","0305010107","HEMODIALISE (MAXIMO 3 SESSOES POR SEMANA)"
"PA_PROC_ID","0305010115","HEMODIALISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E/OU HEPATITE B E/OU HEPATITE C (MAXIMO 3 S"
"PA_PROC_ID","0305010123","HEMODIALISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E/OU HEPATITE B E/OU HEPATITE C (EXCEPCIONAL"
"PA_PROC_ID","0305010131","HEMODIALISE P/ PACIENTES RENAIS AGUDOS / CRONICOS AGUDIZADOS S/ TRATATAMENTO DIALITICO INICIADO"
"PA_PROC_ID","0305010140","HEMOFILTRACAO"
"PA_PROC_ID","0305010158","HEMOFILTRACAO CONTINUA"
"PA_PROC_ID","0305010166","MANUTENCAO E ACOMPANHAMENTO DOMICILIAR DE PACIENTE SUBMETIDO A DPA /DPAC"
"PA_PROC_ID","0305010174","TRATAMENTO DE INTERCORRENCIA EM PACIENTE RENAL CRONICO SOB TRATAMENTO DIALITICO ( POR DIA)"
"PA_PROC_ID","0305010182","TREINAMENTO DE PACIENTE SUBMETIDO A DIALISE PERITONEAL - DPAC-DPA (9 DIAS)"
"PA_PROC_ID","0305010190","ULTRAFILTRACAO"
"PA_PROC_ID","0305010204","HEMODIALISE PEDIATRICA (MAXIMO 4 SESSOES POR SEMANA)"
"PA_PROC_ID","0305010212","IDENTIFICACAO DE PACIENTE SOB TRATAMENTO DIALITICO EM TRANSITO"
"PA_PROC_ID","0305010220","COMPLEMENTACAO DE VALOR DE SESSAO DE HEMODIALISE EM PACIENTE COM SUSPEICAO OU CONFIRMACAO DE"
"PA_PROC_ID","0305020013","TRATAMENTO DA PIELONEFRITE"
"PA_PROC_ID","0305020021","TRATAMENTO DE CALCULOSE RENAL"
"PA_PROC_ID","0305020030","TRATAMENTO DE HIPERTENSAO NEFROGENA E RENOVASCULAR"
"PA_PROC_ID","0305020048","TRATAMENTO DE INSUFICIENCIA RENAL AGUDA"
"PA_PROC_ID","0305020056","TRATAMENTO DA DOENCA RENAL CRONICA - DRC"
"PA_PROC_ID","0306010011","COLETA DE SANGUE P/ TRANSFUSAO"
"PA_PROC_ID","0306010020","COLETA DE SANGUE P/ TRANSFUSAO (C/ PROCESSADORA AUTOMATICA)"
"PA_PROC_ID","0306010038","TRIAGEM CLINICA DE DOADOR (A) DE SANGUE"
"PA_PROC_ID","0306020017","AFERESE TERAPEUTICA"
"PA_PROC_ID","0306020025","APLICACAO DE CONCENTRADO DO FATOR IX DA COAGULACAO."
"PA_PROC_ID","0306020033","APLICACAO DE FATOR VIII DE COAGULACAO"
"PA_PROC_ID","0306020041","SANGRIA TERAPEUTICA"
"PA_PROC_ID","0306020050","TRANSFUSAO DE CONCENTRADO DE GRANULOCITOS"
"PA_PROC_ID","0306020068","TRANSFUSAO DE CONCENTRADO DE HEMACIAS"
"PA_PROC_ID","0306020076","TRANSFUSAO DE CONCENTRADO DE PLAQUETAS"
"PA_PROC_ID","0306020084","TRANSFUSAO DE CRIOPRECIPITADO"
"PA_PROC_ID","0306020092","TRANSFUSAO DE PLAQUETAS POR AFERESE"
"PA_PROC_ID","0306020106","TRANSFUSAO DE PLASMA FRESCO"
